steps,date,interval
00,2012-11-04,1205,Weekend
00,2012-11-04,1210,Weekend
00,2012-11-04,1215,Weekend
00,2012-11-04,1220,Weekend
00,2012-11-04,1225,Weekend
00,2012-11-04,1230,Weekend
00,2012-11-04,1235,Weekend
00,2012-11-04,1240,Weekend
00,2012-11-04,1245,Weekend
00,2012-11-04,1250,Weekend
00,2012-11-04,1255,Weekend
00,2012-11-04,1300,Weekend
00,2012-11-04,1305,Weekend
00,2012-11-04,1310,Weekend
00,2012-11-04,1315,Weekend
00,2012-11-04,1320,Weekend
00,2012-11-04,1325,Weekend
00,2012-11-04,1330,Weekend
00,2012-11-04,1335,Weekend
00,2012-11-04,1340,Weekend
00,2012-11-04,1345,Weekend
00,2012-11-04,1350,Weekend
00,2012-11-04,1355,Weekend
00,2012-11-04,1400,Weekend
00,2012-11-04,1405,Weekend
00,2012-11-04,1410,Weekend
00,2012-11-04,1415,Weekend
00,2012-11-04,1420,Weekend
00,2012-11-04,1425,Weekend
00,2012-11-04,1430,Weekend
00,2012-11-04,1435,Weekend
00,2012-11-04,1440,Weekend
00,2012-11-04,1445,Weekend
00,2012-11-04,1450,Weekend
00,2012-11-04,1455,Weekend
00,2012-11-04,1500,Weekend
00,2012-11-04,1505,Weekend
00,2012-11-04,1510,Weekend
00,2012-11-04,1515,Weekend
00,2012-11-04,1520,Weekend
00,2012-11-04,1525,Weekend
00,2012-11-04,1530,Weekend
00,2012-11-04,1535,Weekend
00,2012-11-04,1540,Weekend
00,2012-11-04,1545,Weekend
00,2012-11-04,1550,Weekend
00,2012-11-04,1555,Weekend
00,2012-11-04,1600,Weekend
00,2012-11-04,1605,Weekend
00,2012-11-04,1610,Weekend
00,2012-11-04,1615,Weekend
00,2012-11-04,1620,Weekend
00,2012-11-04,1625,Weekend
00,2012-11-04,1630,Weekend
00,2012-11-04,1635,Weekend
00,2012-11-04,1640,Weekend
00,2012-11-04,1645,Weekend
00,2012-11-04,1650,Weekend
00,2012-11-04,1655,Weekend
00,2012-11-04,1700,Weekend
00,2012-11-04,1705,Weekend
00,2012-11-04,1710,Weekend
00,2012-11-04,1715,Weekend
00,2012-11-04,1720,Weekend
00,2012-11-04,1725,Weekend
00,2012-11-04,1730,Weekend
00,2012-11-04,1735,Weekend
00,2012-11-04,1740,Weekend
00,2012-11-04,1745,Weekend
00,2012-11-04,1750,Weekend
00,2012-11-04,1755,Weekend
00,2012-11-04,1800,Weekend
00,2012-11-04,1805,Weekend
00,2012-11-04,1810,Weekend
00,2012-11-04,1815,Weekend
00,2012-11-04,1820,Weekend
00,2012-11-04,1825,Weekend
00,2012-11-04,1830,Weekend
00,2012-11-04,1835,Weekend
00,2012-11-04,1840,Weekend
00,2012-11-04,1845,Weekend
00,2012-11-04,1850,Weekend
00,2012-11-04,1855,Weekend
00,2012-11-04,1900,Weekend
00,2012-11-04,1905,Weekend
00,2012-11-04,1910,Weekend
00,2012-11-04,1915,Weekend
00,2012-11-04,1920,Weekend
00,2012-11-04,1925,Weekend
00,2012-11-04,1930,Weekend
00,2012-11-04,1935,Weekend
00,2012-11-04,1940,Weekend
00,2012-11-04,1945,Weekend
00,2012-11-04,1950,Weekend
00,2012-11-04,1955,Weekend
00,2012-11-04,2000,Weekend
00,2012-11-04,2005,Weekend
00,2012-11-04,2010,Weekend
00,2012-11-04,2015,Weekend
00,2012-11-04,2020,Weekend
00,2012-11-04,2025,Weekend
00,2012-11-04,2030,Weekend
00,2012-11-04,2035,Weekend
00,2012-11-04,2040,Weekend
00,2012-11-04,2045,Weekend
00,2012-11-04,2050,Weekend
00,2012-11-04,2055,Weekend
00,2012-11-04,2100,Weekend
00,2012-11-04,2105,Weekend
00,2012-11-04,2110,Weekend
00,2012-11-04,2115,Weekend
00,2012-11-04,2120,Weekend
00,2012-11-04,2125,Weekend
00,2012-11-04,2130,Weekend
00,2012-11-04,2135,Weekend
00,2012-11-04,2140,Weekend
00,2012-11-04,2145,Weekend
00,2012-11-04,2150,Weekend
00,2012-11-04,2155,Weekend
00,2012-11-04,2200,Weekend
00,2012-11-04,2205,Weekend
00,2012-11-04,2210,Weekend
00,2012-11-04,2215,Weekend
00,2012-11-04,2220,Weekend
00,2012-11-04,2225,Weekend
00,2012-11-04,2230,Weekend
00,2012-11-04,2235,Weekend
00,2012-11-04,2240,Weekend
00,2012-11-04,2245,Weekend
00,2012-11-04,2250,Weekend
00,2012-11-04,2255,Weekend
00,2012-11-04,2300,Weekend
00,2012-11-04,2305,Weekend
00,2012-11-04,2310,Weekend
00,2012-11-04,2315,Weekend
00,2012-11-04,2320,Weekend
00,2012-11-04,2325,Weekend
00,2012-11-04,2330,Weekend
00,2012-11-04,2335,Weekend
00,2012-11-04,2340,Weekend
00,2012-11-04,2345,Weekend
00,2012-11-04,2350,Weekend
00,2012-11-04,2355,Weekend
00,2012-11-05,0,Weekday
00,2012-11-05,5,Weekday
00,2012-11-05,10,Weekday
00,2012-11-05,15,Weekday
00,2012-11-05,20,Weekday
00,2012-11-05,25,Weekday
00,2012-11-05,30,Weekday
00,2012-11-05,35,Weekday
00,2012-11-05,40,Weekday
00,2012-11-05,45,Weekday
00,2012-11-05,50,Weekday
00,2012-11-05,55,Weekday
00,2012-11-05,100,Weekday
00,2012-11-05,105,Weekday
00,2012-11-05,110,Weekday
00,2012-11-05,115,Weekday
00,2012-11-05,120,Weekday
00,2012-11-05,125,Weekday
00,2012-11-05,130,Weekday
00,2012-11-05,135,Weekday
00,2012-11-05,140,Weekday
00,2012-11-05,145,Weekday
00,2012-11-05,150,Weekday
00,2012-11-05,155,Weekday
00,2012-11-05,200,Weekday
00,2012-11-05,205,Weekday
00,2012-11-05,210,Weekday
00,2012-11-05,215,Weekday
00,2012-11-05,220,Weekday
00,2012-11-05,225,Weekday
00,2012-11-05,230,Weekday
00,2012-11-05,235,Weekday
00,2012-11-05,240,Weekday
00,2012-11-05,245,Weekday
00,2012-11-05,250,Weekday
00,2012-11-05,255,Weekday
00,2012-11-05,300,Weekday
00,2012-11-05,305,Weekday
00,2012-11-05,310,Weekday
00,2012-11-05,315,Weekday
00,2012-11-05,320,Weekday
00,2012-11-05,325,Weekday
00,2012-11-05,330,Weekday
00,2012-11-05,335,Weekday
00,2012-11-05,340,Weekday
00,2012-11-05,345,Weekday
00,2012-11-05,350,Weekday
00,2012-11-05,355,Weekday
00,2012-11-05,400,Weekday
00,2012-11-05,405,Weekday
00,2012-11-05,410,Weekday
00,2012-11-05,415,Weekday
00,2012-11-05,420,Weekday
00,2012-11-05,425,Weekday
00,2012-11-05,430,Weekday
00,2012-11-05,435,Weekday
00,2012-11-05,440,Weekday
00,2012-11-05,445,Weekday
00,2012-11-05,450,Weekday
00,2012-11-05,455,Weekday
00,2012-11-05,500,Weekday
00,2012-11-05,505,Weekday
00,2012-11-05,510,Weekday
00,2012-11-05,515,Weekday
00,2012-11-05,520,Weekday
00,2012-11-05,525,Weekday
00,2012-11-05,530,Weekday
00,2012-11-05,535,Weekday
00,2012-11-05,540,Weekday
00,2012-11-05,545,Weekday
00,2012-11-05,550,Weekday
00,2012-11-05,555,Weekday
00,2012-11-05,600,Weekday
00,2012-11-05,605,Weekday
00,2012-11-05,610,Weekday
00,2012-11-05,615,Weekday
00,2012-11-05,620,Weekday
00,2012-11-05,625,Weekday
00,2012-11-05,630,Weekday
00,2012-11-05,635,Weekday
00,2012-11-05,640,Weekday
00,2012-11-05,645,Weekday
00,2012-11-05,650,Weekday
00,2012-11-05,655,Weekday
00,2012-11-05,700,Weekday
00,2012-11-05,705,Weekday
00,2012-11-05,710,Weekday
111111,2012-11-05,715,Weekday
4444,2012-11-05,720,Weekday
77,2012-11-05,725,Weekday
00,2012-11-05,730,Weekday
00,2012-11-05,735,Weekday
77,2012-11-05,740,Weekday
2525,2012-11-05,745,Weekday
3737,2012-11-05,750,Weekday
2424,2012-11-05,755,Weekday
00,2012-11-05,800,Weekday
3636,2012-11-05,805,Weekday
1919,2012-11-05,810,Weekday
77,2012-11-05,815,Weekday
183183,2012-11-05,820,Weekday
4242,2012-11-05,825,Weekday
114114,2012-11-05,830,Weekday
131131,2012-11-05,835,Weekday
5151,2012-11-05,840,Weekday
8282,2012-11-05,845,Weekday
127127,2012-11-05,850,Weekday
8080,2012-11-05,855,Weekday
363363,2012-11-05,900,Weekday
625625,2012-11-05,905,Weekday
682682,2012-11-05,910,Weekday
706706,2012-11-05,915,Weekday
602602,2012-11-05,920,Weekday
785785,2012-11-05,925,Weekday
754754,2012-11-05,930,Weekday
638638,2012-11-05,935,Weekday
112112,2012-11-05,940,Weekday
606606,2012-11-05,945,Weekday
508508,2012-11-05,950,Weekday
101101,2012-11-05,955,Weekday
00,2012-11-05,1000,Weekday
00,2012-11-05,1005,Weekday
00,2012-11-05,1010,Weekday
00,2012-11-05,1015,Weekday
168168,2012-11-05,1020,Weekday
00,2012-11-05,1025,Weekday
00,2012-11-05,1030,Weekday
00,2012-11-05,1035,Weekday
00,2012-11-05,1040,Weekday
00,2012-11-05,1045,Weekday
00,2012-11-05,1050,Weekday
00,2012-11-05,1055,Weekday
00,2012-11-05,1100,Weekday
00,2012-11-05,1105,Weekday
00,2012-11-05,1110,Weekday
00,2012-11-05,1115,Weekday
00,2012-11-05,1120,Weekday
00,2012-11-05,1125,Weekday
00,2012-11-05,1130,Weekday
00,2012-11-05,1135,Weekday
00,2012-11-05,1140,Weekday
00,2012-11-05,1145,Weekday
00,2012-11-05,1150,Weekday
00,2012-11-05,1155,Weekday
00,2012-11-05,1200,Weekday
145145,2012-11-05,1205,Weekday
6464,2012-11-05,1210,Weekday
5151,2012-11-05,1215,Weekday
3838,2012-11-05,1220,Weekday
1414,2012-11-05,1225,Weekday
6969,2012-11-05,1230,Weekday
00,2012-11-05,1235,Weekday
00,2012-11-05,1240,Weekday
5050,2012-11-05,1245,Weekday
1212,2012-11-05,1250,Weekday
00,2012-11-05,1255,Weekday
00,2012-11-05,1300,Weekday
00,2012-11-05,1305,Weekday
00,2012-11-05,1310,Weekday
00,2012-11-05,1315,Weekday
00,2012-11-05,1320,Weekday
00,2012-11-05,1325,Weekday
00,2012-11-05,1330,Weekday
00,2012-11-05,1335,Weekday
00,2012-11-05,1340,Weekday
00,2012-11-05,1345,Weekday
00,2012-11-05,1350,Weekday
00,2012-11-05,1355,Weekday
00,2012-11-05,1400,Weekday
00,2012-11-05,1405,Weekday
00,2012-11-05,1410,Weekday
00,2012-11-05,1415,Weekday
00,2012-11-05,1420,Weekday
00,2012-11-05,1425,Weekday
00,2012-11-05,1430,Weekday
00,2012-11-05,1435,Weekday
00,2012-11-05,1440,Weekday
00,2012-11-05,1445,Weekday
00,2012-11-05,1450,Weekday
00,2012-11-05,1455,Weekday
00,2012-11-05,1500,Weekday
00,2012-11-05,1505,Weekday
00,2012-11-05,1510,Weekday
00,2012-11-05,1515,Weekday
00,2012-11-05,1520,Weekday
00,2012-11-05,1525,Weekday
00,2012-11-05,1530,Weekday
00,2012-11-05,1535,Weekday
00,2012-11-05,1540,Weekday
00,2012-11-05,1545,Weekday
00,2012-11-05,1550,Weekday
00,2012-11-05,1555,Weekday
2727,2012-11-05,1600,Weekday
2727,2012-11-05,1605,Weekday
00,2012-11-05,1610,Weekday
00,2012-11-05,1615,Weekday
00,2012-11-05,1620,Weekday
2222,2012-11-05,1625,Weekday
00,2012-11-05,1630,Weekday
00,2012-11-05,1635,Weekday
00,2012-11-05,1640,Weekday
1616,2012-11-05,1645,Weekday
1919,2012-11-05,1650,Weekday
00,2012-11-05,1655,Weekday
3030,2012-11-05,1700,Weekday
5757,2012-11-05,1705,Weekday
7676,2012-11-05,1710,Weekday
204204,2012-11-05,1715,Weekday
128128,2012-11-05,1720,Weekday
109109,2012-11-05,1725,Weekday
170170,2012-11-05,1730,Weekday
8484,2012-11-05,1735,Weekday
1212,2012-11-05,1740,Weekday
1010,2012-11-05,1745,Weekday
8585,2012-11-05,1750,Weekday
00,2012-11-05,1755,Weekday
00,2012-11-05,1800,Weekday
00,2012-11-05,1805,Weekday
6363,2012-11-05,1810,Weekday
00,2012-11-05,1815,Weekday
4141,2012-11-05,1820,Weekday
2020,2012-11-05,1825,Weekday
8484,2012-11-05,1830,Weekday
6969,2012-11-05,1835,Weekday
3131,2012-11-05,1840,Weekday
6969,2012-11-05,1845,Weekday
5555,2012-11-05,1850,Weekday
00,2012-11-05,1855,Weekday
3939,2012-11-05,1900,Weekday
00,2012-11-05,1905,Weekday
00,2012-11-05,1910,Weekday
4646,2012-11-05,1915,Weekday
00,2012-11-05,1920,Weekday
99,2012-11-05,1925,Weekday
00,2012-11-05,1930,Weekday
146146,2012-11-05,1935,Weekday
00,2012-11-05,1940,Weekday
00,2012-11-05,1945,Weekday
00,2012-11-05,1950,Weekday
00,2012-11-05,1955,Weekday
00,2012-11-05,2000,Weekday
00,2012-11-05,2005,Weekday
00,2012-11-05,2010,Weekday
00,2012-11-05,2015,Weekday
00,2012-11-05,2020,Weekday
00,2012-11-05,2025,Weekday
00,2012-11-05,2030,Weekday
00,2012-11-05,2035,Weekday
00,2012-11-05,2040,Weekday
00,2012-11-05,2045,Weekday
3333,2012-11-05,2050,Weekday
6666,2012-11-05,2055,Weekday
00,2012-11-05,2100,Weekday
00,2012-11-05,2105,Weekday
6666,2012-11-05,2110,Weekday
5555,2012-11-05,2115,Weekday
7070,2012-11-05,2120,Weekday
102102,2012-11-05,2125,Weekday
7979,2012-11-05,2130,Weekday
00,2012-11-05,2135,Weekday
00,2012-11-05,2140,Weekday
00,2012-11-05,2145,Weekday
00,2012-11-05,2150,Weekday
00,2012-11-05,2155,Weekday
00,2012-11-05,2200,Weekday
00,2012-11-05,2205,Weekday
00,2012-11-05,2210,Weekday
00,2012-11-05,2215,Weekday
00,2012-11-05,2220,Weekday
00,2012-11-05,2225,Weekday
00,2012-11-05,2230,Weekday
00,2012-11-05,2235,Weekday
00,2012-11-05,2240,Weekday
00,2012-11-05,2245,Weekday
00,2012-11-05,2250,Weekday
00,2012-11-05,2255,Weekday
00,2012-11-05,2300,Weekday
00,2012-11-05,2305,Weekday
00,2012-11-05,2310,Weekday
00,2012-11-05,2315,Weekday
00,2012-11-05,2320,Weekday
00,2012-11-05,2325,Weekday
00,2012-11-05,2330,Weekday
00,2012-11-05,2335,Weekday
00,2012-11-05,2340,Weekday
00,2012-11-05,2345,Weekday
00,2012-11-05,2350,Weekday
00,2012-11-05,2355,Weekday
00,2012-11-06,0,Weekday
00,2012-11-06,5,Weekday
00,2012-11-06,10,Weekday
00,2012-11-06,15,Weekday
00,2012-11-06,20,Weekday
00,2012-11-06,25,Weekday
00,2012-11-06,30,Weekday
00,2012-11-06,35,Weekday
00,2012-11-06,40,Weekday
00,2012-11-06,45,Weekday
00,2012-11-06,50,Weekday
00,2012-11-06,55,Weekday
00,2012-11-06,100,Weekday
00,2012-11-06,105,Weekday
00,2012-11-06,110,Weekday
00,2012-11-06,115,Weekday
00,2012-11-06,120,Weekday
00,2012-11-06,125,Weekday
00,2012-11-06,130,Weekday
00,2012-11-06,135,Weekday
00,2012-11-06,140,Weekday
00,2012-11-06,145,Weekday
00,2012-11-06,150,Weekday
00,2012-11-06,155,Weekday
00,2012-11-06,200,Weekday
00,2012-11-06,205,Weekday
00,2012-11-06,210,Weekday
00,2012-11-06,215,Weekday
00,2012-11-06,220,Weekday
00,2012-11-06,225,Weekday
00,2012-11-06,230,Weekday
00,2012-11-06,235,Weekday
00,2012-11-06,240,Weekday
00,2012-11-06,245,Weekday
00,2012-11-06,250,Weekday
00,2012-11-06,255,Weekday
00,2012-11-06,300,Weekday
00,2012-11-06,305,Weekday
00,2012-11-06,310,Weekday
00,2012-11-06,315,Weekday
00,2012-11-06,320,Weekday
00,2012-11-06,325,Weekday
00,2012-11-06,330,Weekday
00,2012-11-06,335,Weekday
00,2012-11-06,340,Weekday
00,2012-11-06,345,Weekday
00,2012-11-06,350,Weekday
00,2012-11-06,355,Weekday
00,2012-11-06,400,Weekday
00,2012-11-06,405,Weekday
00,2012-11-06,410,Weekday
00,2012-11-06,415,Weekday
00,2012-11-06,420,Weekday
00,2012-11-06,425,Weekday
00,2012-11-06,430,Weekday
00,2012-11-06,435,Weekday
00,2012-11-06,440,Weekday
00,2012-11-06,445,Weekday
00,2012-11-06,450,Weekday
00,2012-11-06,455,Weekday
00,2012-11-06,500,Weekday
00,2012-11-06,505,Weekday
00,2012-11-06,510,Weekday
00,2012-11-06,515,Weekday
00,2012-11-06,520,Weekday
00,2012-11-06,525,Weekday
00,2012-11-06,530,Weekday
00,2012-11-06,535,Weekday
00,2012-11-06,540,Weekday
00,2012-11-06,545,Weekday
00,2012-11-06,550,Weekday
00,2012-11-06,555,Weekday
00,2012-11-06,600,Weekday
00,2012-11-06,605,Weekday
00,2012-11-06,610,Weekday
00,2012-11-06,615,Weekday
2121,2012-11-06,620,Weekday
4848,2012-11-06,625,Weekday
00,2012-11-06,630,Weekday
1515,2012-11-06,635,Weekday
2424,2012-11-06,640,Weekday
3737,2012-11-06,645,Weekday
190190,2012-11-06,650,Weekday
1414,2012-11-06,655,Weekday
404404,2012-11-06,700,Weekday
123123,2012-11-06,705,Weekday
00,2012-11-06,710,Weekday
00,2012-11-06,715,Weekday
00,2012-11-06,720,Weekday
00,2012-11-06,725,Weekday
2323,2012-11-06,730,Weekday
00,2012-11-06,735,Weekday
1717,2012-11-06,740,Weekday
511511,2012-11-06,745,Weekday
630630,2012-11-06,750,Weekday
372372,2012-11-06,755,Weekday
3232,2012-11-06,800,Weekday
6868,2012-11-06,805,Weekday
119119,2012-11-06,810,Weekday
00,2012-11-06,815,Weekday
00,2012-11-06,820,Weekday
00,2012-11-06,825,Weekday
1212,2012-11-06,830,Weekday
00,2012-11-06,835,Weekday
4949,2012-11-06,840,Weekday
3737,2012-11-06,845,Weekday
00,2012-11-06,850,Weekday
195195,2012-11-06,855,Weekday
433433,2012-11-06,900,Weekday
165165,2012-11-06,905,Weekday
00,2012-11-06,910,Weekday
00,2012-11-06,915,Weekday
00,2012-11-06,920,Weekday
00,2012-11-06,925,Weekday
00,2012-11-06,930,Weekday
00,2012-11-06,935,Weekday
00,2012-11-06,940,Weekday
00,2012-11-06,945,Weekday
99,2012-11-06,950,Weekday
00,2012-11-06,955,Weekday
00,2012-11-06,1000,Weekday
00,2012-11-06,1005,Weekday
238238,2012-11-06,1010,Weekday
2424,2012-11-06,1015,Weekday
149149,2012-11-06,1020,Weekday
135135,2012-11-06,1025,Weekday
00,2012-11-06,1030,Weekday
00,2012-11-06,1035,Weekday
00,2012-11-06,1040,Weekday
00,2012-11-06,1045,Weekday
00,2012-11-06,1050,Weekday
00,2012-11-06,1055,Weekday
00,2012-11-06,1100,Weekday
00,2012-11-06,1105,Weekday
66,2012-11-06,1110,Weekday
1111,2012-11-06,1115,Weekday
00,2012-11-06,1120,Weekday
00,2012-11-06,1125,Weekday
00,2012-11-06,1130,Weekday
00,2012-11-06,1135,Weekday
1818,2012-11-06,1140,Weekday
00,2012-11-06,1145,Weekday
00,2012-11-06,1150,Weekday
00,2012-11-06,1155,Weekday
00,2012-11-06,1200,Weekday
101101,2012-11-06,1205,Weekday
351351,2012-11-06,1210,Weekday
3232,2012-11-06,1215,Weekday
66,2012-11-06,1220,Weekday
2424,2012-11-06,1225,Weekday
00,2012-11-06,1230,Weekday
00,2012-11-06,1235,Weekday
00,2012-11-06,1240,Weekday
99,2012-11-06,1245,Weekday
1212,2012-11-06,1250,Weekday
00,2012-11-06,1255,Weekday
00,2012-11-06,1300,Weekday
00,2012-11-06,1305,Weekday
00,2012-11-06,1310,Weekday
00,2012-11-06,1315,Weekday
294294,2012-11-06,1320,Weekday
168168,2012-11-06,1325,Weekday
154154,2012-11-06,1330,Weekday
00,2012-11-06,1335,Weekday
00,2012-11-06,1340,Weekday
66,2012-11-06,1345,Weekday
55,2012-11-06,1350,Weekday
00,2012-11-06,1355,Weekday
00,2012-11-06,1400,Weekday
00,2012-11-06,1405,Weekday
00,2012-11-06,1410,Weekday
8383,2012-11-06,1415,Weekday
00,2012-11-06,1420,Weekday
1010,2012-11-06,1425,Weekday
00,2012-11-06,1430,Weekday
00,2012-11-06,1435,Weekday
00,2012-11-06,1440,Weekday
00,2012-11-06,1445,Weekday
00,2012-11-06,1450,Weekday
00,2012-11-06,1455,Weekday
00,2012-11-06,1500,Weekday
7676,2012-11-06,1505,Weekday
00,2012-11-06,1510,Weekday
00,2012-11-06,1515,Weekday
188188,2012-11-06,1520,Weekday
9494,2012-11-06,1525,Weekday
00,2012-11-06,1530,Weekday
101101,2012-11-06,1535,Weekday
00,2012-11-06,1540,Weekday
00,2012-11-06,1545,Weekday
00,2012-11-06,1550,Weekday
00,2012-11-06,1555,Weekday
00,2012-11-06,1600,Weekday
00,2012-11-06,1605,Weekday
00,2012-11-06,1610,Weekday
00,2012-11-06,1615,Weekday
00,2012-11-06,1620,Weekday
118118,2012-11-06,1625,Weekday
88,2012-11-06,1630,Weekday
149149,2012-11-06,1635,Weekday
00,2012-11-06,1640,Weekday
00,2012-11-06,1645,Weekday
387387,2012-11-06,1650,Weekday
197197,2012-11-06,1655,Weekday
00,2012-11-06,1700,Weekday
00,2012-11-06,1705,Weekday
00,2012-11-06,1710,Weekday
00,2012-11-06,1715,Weekday
00,2012-11-06,1720,Weekday
00,2012-11-06,1725,Weekday
00,2012-11-06,1730,Weekday
00,2012-11-06,1735,Weekday
6767,2012-11-06,1740,Weekday
6868,2012-11-06,1745,Weekday
00,2012-11-06,1750,Weekday
3030,2012-11-06,1755,Weekday
5252,2012-11-06,1800,Weekday
2929,2012-11-06,1805,Weekday
3232,2012-11-06,1810,Weekday
5252,2012-11-06,1815,Weekday
144144,2012-11-06,1820,Weekday
7070,2012-11-06,1825,Weekday
4848,2012-11-06,1830,Weekday
77,2012-11-06,1835,Weekday
1111,2012-11-06,1840,Weekday
5555,2012-11-06,1845,Weekday
110110,2012-11-06,1850,Weekday
6363,2012-11-06,1855,Weekday
2020,2012-11-06,1900,Weekday
6262,2012-11-06,1905,Weekday
9999,2012-11-06,1910,Weekday
00,2012-11-06,1915,Weekday
00,2012-11-06,1920,Weekday
2828,2012-11-06,1925,Weekday
5555,2012-11-06,1930,Weekday
123123,2012-11-06,1935,Weekday
104104,2012-11-06,1940,Weekday
3939,2012-11-06,1945,Weekday
00,2012-11-06,1950,Weekday
00,2012-11-06,1955,Weekday
00,2012-11-06,2000,Weekday
00,2012-11-06,2005,Weekday
00,2012-11-06,2010,Weekday
00,2012-11-06,2015,Weekday
00,2012-11-06,2020,Weekday
00,2012-11-06,2025,Weekday
00,2012-11-06,2030,Weekday
00,2012-11-06,2035,Weekday
00,2012-11-06,2040,Weekday
00,2012-11-06,2045,Weekday
00,2012-11-06,2050,Weekday
3939,2012-11-06,2055,Weekday
00,2012-11-06,2100,Weekday
00,2012-11-06,2105,Weekday
00,2012-11-06,2110,Weekday
00,2012-11-06,2115,Weekday
00,2012-11-06,2120,Weekday
00,2012-11-06,2125,Weekday
00,2012-11-06,2130,Weekday
00,2012-11-06,2135,Weekday
00,2012-11-06,2140,Weekday
00,2012-11-06,2145,Weekday
00,2012-11-06,2150,Weekday
00,2012-11-06,2155,Weekday
00,2012-11-06,2200,Weekday
00,2012-11-06,2205,Weekday
00,2012-11-06,2210,Weekday
00,2012-11-06,2215,Weekday
00,2012-11-06,2220,Weekday
00,2012-11-06,2225,Weekday
00,2012-11-06,2230,Weekday
00,2012-11-06,2235,Weekday
00,2012-11-06,2240,Weekday
00,2012-11-06,2245,Weekday
00,2012-11-06,2250,Weekday
00,2012-11-06,2255,Weekday
00,2012-11-06,2300,Weekday
3434,2012-11-06,2305,Weekday
00,2012-11-06,2310,Weekday
00,2012-11-06,2315,Weekday
00,2012-11-06,2320,Weekday
4343,2012-11-06,2325,Weekday
3838,2012-11-06,2330,Weekday
4646,2012-11-06,2335,Weekday
6464,2012-11-06,2340,Weekday
00,2012-11-06,2345,Weekday
00,2012-11-06,2350,Weekday
00,2012-11-06,2355,Weekday
00,2012-11-07,0,Weekday
00,2012-11-07,5,Weekday
00,2012-11-07,10,Weekday
00,2012-11-07,15,Weekday
00,2012-11-07,20,Weekday
00,2012-11-07,25,Weekday
00,2012-11-07,30,Weekday
00,2012-11-07,35,Weekday
00,2012-11-07,40,Weekday
00,2012-11-07,45,Weekday
00,2012-11-07,50,Weekday
00,2012-11-07,55,Weekday
00,2012-11-07,100,Weekday
00,2012-11-07,105,Weekday
00,2012-11-07,110,Weekday
00,2012-11-07,115,Weekday
00,2012-11-07,120,Weekday
00,2012-11-07,125,Weekday
00,2012-11-07,130,Weekday
00,2012-11-07,135,Weekday
00,2012-11-07,140,Weekday
00,2012-11-07,145,Weekday
00,2012-11-07,150,Weekday
00,2012-11-07,155,Weekday
00,2012-11-07,200,Weekday
00,2012-11-07,205,Weekday
00,2012-11-07,210,Weekday
00,2012-11-07,215,Weekday
00,2012-11-07,220,Weekday
00,2012-11-07,225,Weekday
00,2012-11-07,230,Weekday
00,2012-11-07,235,Weekday
00,2012-11-07,240,Weekday
00,2012-11-07,245,Weekday
00,2012-11-07,250,Weekday
00,2012-11-07,255,Weekday
00,2012-11-07,300,Weekday
00,2012-11-07,305,Weekday
00,2012-11-07,310,Weekday
00,2012-11-07,315,Weekday
00,2012-11-07,320,Weekday
00,2012-11-07,325,Weekday
00,2012-11-07,330,Weekday
00,2012-11-07,335,Weekday
00,2012-11-07,340,Weekday
00,2012-11-07,345,Weekday
00,2012-11-07,350,Weekday
00,2012-11-07,355,Weekday
00,2012-11-07,400,Weekday
00,2012-11-07,405,Weekday
00,2012-11-07,410,Weekday
00,2012-11-07,415,Weekday
00,2012-11-07,420,Weekday
00,2012-11-07,425,Weekday
00,2012-11-07,430,Weekday
00,2012-11-07,435,Weekday
00,2012-11-07,440,Weekday
00,2012-11-07,445,Weekday
00,2012-11-07,450,Weekday
00,2012-11-07,455,Weekday
00,2012-11-07,500,Weekday
00,2012-11-07,505,Weekday
00,2012-11-07,510,Weekday
00,2012-11-07,515,Weekday
00,2012-11-07,520,Weekday
00,2012-11-07,525,Weekday
00,2012-11-07,530,Weekday
00,2012-11-07,535,Weekday
00,2012-11-07,540,Weekday
00,2012-11-07,545,Weekday
00,2012-11-07,550,Weekday
00,2012-11-07,555,Weekday
00,2012-11-07,600,Weekday
00,2012-11-07,605,Weekday
1515,2012-11-07,610,Weekday
4444,2012-11-07,615,Weekday
00,2012-11-07,620,Weekday
00,2012-11-07,625,Weekday
120120,2012-11-07,630,Weekday
3131,2012-11-07,635,Weekday
1313,2012-11-07,640,Weekday
4444,2012-11-07,645,Weekday
3838,2012-11-07,650,Weekday
113113,2012-11-07,655,Weekday
7272,2012-11-07,700,Weekday
6565,2012-11-07,705,Weekday
4040,2012-11-07,710,Weekday
00,2012-11-07,715,Weekday
6363,2012-11-07,720,Weekday
00,2012-11-07,725,Weekday
00,2012-11-07,730,Weekday
1010,2012-11-07,735,Weekday
3838,2012-11-07,740,Weekday
102102,2012-11-07,745,Weekday
100100,2012-11-07,750,Weekday
243243,2012-11-07,755,Weekday
186186,2012-11-07,800,Weekday
3939,2012-11-07,805,Weekday
11,2012-11-07,810,Weekday
393393,2012-11-07,815,Weekday
643643,2012-11-07,820,Weekday
573573,2012-11-07,825,Weekday
403403,2012-11-07,830,Weekday
690690,2012-11-07,835,Weekday
745745,2012-11-07,840,Weekday
698698,2012-11-07,845,Weekday
766766,2012-11-07,850,Weekday
507507,2012-11-07,855,Weekday
2828,2012-11-07,900,Weekday
00,2012-11-07,905,Weekday
